planned_stops,planned_miles,planned_cases,planned_weight_lbs,planned_duration_min,is_monday,is_month_end,holiday_week_flag,warehouse_load_delay_min,picker_shortage_flag,load_complexity_score,start_delay_min,driver_tenure_days,driver_route_familiarity,driver_avg_delay_rate,retail_stop_pct,restaurant_stop_pct,weather_severity,traffic_index,cases_per_stop,miles_per_stop,weight_per_case,is_new_driver,high_complexity_route,load_delay_over_30,is_high_traffic,restaurant_heavy,complexity_index,window_pressure_ord,start_delay_bucket,dc_DC_CHICAGO,dc_DC_DALLAS,dc_DC_DENVER,dc_DC_NEWARK,dc_DC_PHOENIX,region_Mountain,region_Northeast,region_Southeast,region_Southwest,route_type_suburban,route_type_urban,vehicle_type_tractor_trailer,vehicle_type_van,day_of_week_Mon,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,is_delayed
21,73,575,14379,403,0,0,0,33,0,4.8,0,245,0,0.24,0.31,0.59,1,81,27.38095238095238,3.4761904761904763,25.00695652173913,0,0,1,1,1,17.01,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
4,67,130,3444,180,0,0,0,33,0,8.4,26,1171,1,0.408,0.98,0.0,1,58,32.5,16.75,26.49230769230769,0,0,1,0,0,2.32,2,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
26,132,848,20804,547,0,0,0,18,0,4.9,0,1601,1,0.308,0.33,0.66,0,48,32.61538461538461,5.076923076923077,24.53301886792453,0,1,0,0,1,12.48,2,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1
34,65,1394,42123,549,0,0,0,23,0,7.3,16,294,1,0.345,0.54,0.25,0,93,41.0,1.911764705882353,30.21736011477762,0,1,0,1,0,31.62,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
31,73,637,14124,529,0,0,0,19,0,4.6,17,337,1,0.341,0.18,0.43,2,66,20.548387096774192,2.3548387096774195,22.172684458398745,0,0,0,0,0,20.46,1,1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
26,107,1189,29358,535,0,0,1,26,0,5.6,16,520,1,0.222,0.58,0.42,2,52,45.73076923076923,4.115384615384615,24.691337258200168,0,1,0,0,0,13.52,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
5,201,164,3795,372,0,0,0,19,0,6.2,24,1297,1,0.156,0.83,0.1,2,72,32.8,40.2,23.140243902439025,0,0,0,1,0,3.6,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
23,161,437,10680,529,0,0,0,16,0,5.5,27,926,1,0.173,0.74,0.0,0,83,19.0,7.0,24.439359267734552,0,0,0,1,0,19.09,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
21,114,967,23576,425,0,0,0,26,0,5.1,0,330,0,0.258,0.6,0.36,1,72,46.04761904761905,5.428571428571429,24.380558428128232,0,0,0,1,0,15.12,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1
13,76,336,6634,311,0,0,0,9,0,5.0,10,301,1,0.06,0.57,0.25,1,44,25.846153846153847,5.846153846153846,19.74404761904762,0,0,0,0,0,5.72,0,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
17,111,610,19002,425,0,0,0,16,0,5.4,35,1126,1,0.252,0.38,0.46,0,79,35.88235294117647,6.529411764705882,31.15081967213115,0,0,0,1,0,13.43,2,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
32,75,1288,34398,573,0,0,0,41,1,6.2,31,1015,1,0.358,0.42,0.49,1,56,40.25,2.34375,26.706521739130434,0,1,1,0,0,17.92,1,2,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1
29,53,906,28193,484,0,0,0,16,0,1.3,1,495,1,0.238,0.84,0.0,0,83,31.24137931034483,1.8275862068965518,31.118101545253865,0,1,0,1,0,24.07,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,1
24,131,411,9637,514,0,0,0,30,0,6.3,13,637,1,0.205,0.55,0.31,0,50,17.125,5.458333333333333,23.447688564476884,0,0,0,0,0,12.0,0,1,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,0
12,192,315,8233,419,0,0,0,28,0,5.8,35,779,1,0.163,0.58,0.23,2,50,26.25,16.0,26.136507936507936,0,0,0,0,0,6.0,1,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
9,200,228,4712,448,0,0,0,12,0,1.0,44,902,1,0.189,0.52,0.08,0,57,25.333333333333332,22.22222222222222,20.666666666666668,0,0,0,0,0,5.13,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
43,72,1438,51873,720,0,0,0,33,0,6.8,36,159,1,0.146,0.75,0.03,1,100,33.44186046511628,1.6744186046511629,36.073018080667595,0,1,1,1,0,43.0,1,2,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,1
10,217,289,8373,491,0,0,0,35,0,3.7,18,946,1,0.234,0.55,0.35,1,52,28.9,21.7,28.972318339100347,0,0,1,0,0,5.2,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
23,61,1297,22896,417,0,0,0,34,0,1.9,29,355,1,0.23,0.36,0.61,0,68,56.391304347826086,2.652173913043478,17.653045489591364,0,0,1,0,1,15.64,2,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
17,129,719,20688,395,0,0,0,35,0,4.0,12,527,1,0.268,0.19,0.73,1,28,42.294117647058826,7.588235294117647,28.773296244784422,0,0,1,0,1,4.76,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
26,65,930,29844,472,0,0,0,53,1,5.2,23,801,1,0.241,0.09,0.79,1,61,35.76923076923077,2.5,32.090322580645164,0,1,1,0,1,15.86,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0
4,169,96,2052,292,0,0,0,27,0,3.2,16,1890,1,0.219,0.41,0.26,1,41,24.0,42.25,21.375,0,0,0,0,0,1.64,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
27,90,907,26887,489,0,0,0,28,0,2.8,1,389,1,0.098,0.29,0.71,0,49,33.592592592592595,3.3333333333333335,29.643880926130098,0,1,0,0,1,13.23,1,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
29,106,899,24845,593,0,0,0,32,1,9.0,0,793,1,0.084,0.76,0.0,3,54,31.0,3.6551724137931036,27.636262513904338,0,1,1,0,0,15.66,0,0,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,0
18,94,630,16137,415,0,0,0,12,0,5.9,11,452,0,0.063,0.55,0.3,2,64,35.0,5.222222222222222,25.614285714285714,0,0,0,0,0,11.52,0,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0
21,201,558,14852,567,0,0,0,15,0,3.6,3,470,0,0.253,0.72,0.16,2,53,26.571428571428573,9.571428571428571,26.61648745519713,0,0,0,0,0,11.13,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
22,74,613,18478,370,0,0,0,11,0,2.7,0,390,1,0.216,0.43,0.34,1,47,27.863636363636363,3.3636363636363638,30.143556280587276,0,0,0,0,0,10.34,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
17,155,617,15683,449,0,0,0,13,0,3.5,39,976,1,0.135,0.26,0.49,3,59,36.294117647058826,9.117647058823529,25.418152350081037,0,0,0,0,0,10.03,1,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
16,103,280,6569,361,0,0,0,23,0,4.4,37,702,1,0.141,0.34,0.08,1,70,17.5,6.4375,23.460714285714285,0,0,0,0,0,11.2,2,2,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0
20,77,827,12851,390,0,0,0,37,0,6.5,24,1066,1,0.156,0.27,0.48,1,54,41.35,3.85,15.539298669891172,0,0,1,0,0,10.8,0,1,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,0
19,203,571,16160,574,0,0,0,26,0,4.7,13,835,1,0.356,0.52,0.46,1,42,30.05263157894737,10.68421052631579,28.30122591943958,0,0,0,0,0,7.98,1,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
16,92,490,11739,325,0,0,0,37,0,3.2,32,714,1,0.25,0.17,0.74,0,72,30.625,5.75,23.957142857142856,0,0,1,1,1,11.52,2,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
22,159,1030,21399,560,0,0,0,9,0,4.2,7,971,1,0.147,0.42,0.42,2,41,46.81818181818182,7.2272727272727275,20.775728155339806,0,0,0,0,0,9.02,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
26,107,620,16681,548,0,0,0,30,1,5.9,32,542,1,0.082,0.34,0.3,1,46,23.846153846153847,4.115384615384615,26.90483870967742,0,0,0,0,0,11.96,0,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
13,84,504,14894,313,1,0,0,36,0,2.9,0,190,1,0.149,0.58,0.34,2,55,38.76923076923077,6.461538461538462,29.5515873015873,0,0,1,0,0,7.15,0,0,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
35,67,969,21308,580,1,0,0,33,0,6.7,8,699,1,0.168,0.62,0.2,1,85,27.685714285714287,1.9142857142857144,21.98968008255934,0,1,1,1,0,29.75,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1
31,142,1152,39222,581,1,0,0,38,0,5.9,22,799,1,0.248,0.45,0.01,2,65,37.16129032258065,4.580645161290323,34.046875,0,1,1,0,0,20.15,2,1,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,0
22,108,631,18249,477,1,0,0,17,0,4.7,5,1336,1,0.371,0.26,0.55,3,67,28.681818181818183,4.909090909090909,28.920760697305862,0,0,0,0,1,14.74,2,0,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,1
13,191,453,12293,486,1,0,1,24,0,4.3,14,121,1,0.245,0.7,0.12,1,86,34.84615384615385,14.692307692307692,27.136865342163354,0,0,0,1,0,11.18,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
38,83,1078,21177,622,1,0,0,35,0,7.8,2,386,1,0.17,0.87,0.04,1,85,28.36842105263158,2.1842105263157894,19.644712430426715,0,1,1,1,0,32.3,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
17,57,616,15076,342,1,0,0,31,0,4.2,18,1216,1,0.042,0.78,0.09,1,78,36.23529411764706,3.3529411764705883,24.474025974025974,0,0,1,1,0,13.26,0,1,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,0
14,157,408,11976,407,1,0,0,27,0,4.6,16,763,1,0.17,0.5,0.19,0,96,29.142857142857142,11.214285714285714,29.352941176470587,0,0,0,1,0,13.44,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0
19,103,968,29545,382,1,0,1,49,1,6.9,22,368,1,0.309,0.12,0.68,4,58,50.94736842105263,5.421052631578948,30.52169421487603,0,0,1,0,1,11.02,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,1
8,103,240,5606,260,1,0,0,40,0,5.2,25,916,1,0.191,0.06,0.28,1,73,30.0,12.875,23.358333333333334,0,0,1,1,0,5.84,2,1,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0
24,117,760,22935,541,1,0,0,15,0,5.1,27,559,0,0.131,0.23,0.72,2,68,31.666666666666668,4.875,30.17763157894737,0,0,0,0,1,16.32,0,1,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,0
20,109,624,20659,411,1,0,0,22,0,4.6,23,307,0,0.313,0.48,0.31,1,51,31.2,5.45,33.107371794871796,0,0,0,0,0,10.2,0,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0
17,119,538,15087,385,1,0,0,25,0,4.7,0,1315,1,0.194,0.46,0.0,1,56,31.647058823529413,7.0,28.04275092936803,0,0,0,0,0,9.52,1,0,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0
11,172,409,8787,382,1,0,0,22,0,1.0,12,805,1,0.171,0.83,0.0,1,70,37.18181818181818,15.636363636363637,21.4841075794621,0,0,0,0,0,7.7,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0
16,88,637,17021,361,1,0,0,22,0,4.3,0,270,0,0.166,0.89,0.0,0,48,39.8125,5.5,26.72056514913658,0,0,0,0,0,7.68,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0
26,80,1093,23849,512,1,0,0,29,0,7.6,29,1032,1,0.125,0.37,0.61,0,57,42.03846153846154,3.076923076923077,21.819762122598352,0,1,0,0,1,14.82,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
34,51,1058,22939,588,1,0,1,21,0,3.6,28,836,1,0.271,0.73,0.12,3,55,31.11764705882353,1.5,21.68147448015123,0,1,0,0,0,18.7,0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,0
23,126,523,13991,508,1,0,0,27,0,6.2,20,270,1,0.268,0.21,0.55,0,63,22.73913043478261,5.478260869565218,26.751434034416825,0,0,0,0,1,14.49,2,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
33,24,921,21264,488,1,0,0,24,0,3.9,17,701,1,0.272,0.44,0.55,0,66,27.90909090909091,0.7272727272727273,23.087947882736156,0,1,0,0,1,21.78,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
26,78,942,25046,492,1,0,0,15,0,1.5,3,1364,1,0.283,0.78,0.02,2,84,36.23076923076923,3.0,26.588110403397028,0,1,0,1,0,21.84,2,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0
7,206,213,5459,355,1,0,0,26,0,4.0,5,351,1,0.243,0.36,0.49,3,88,30.428571428571427,29.428571428571427,25.629107981220656,0,0,0,1,0,6.16,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1
21,121,628,20214,448,1,0,0,44,0,3.8,29,266,0,0.253,0.39,0.31,1,58,29.904761904761905,5.761904761904762,32.18789808917197,0,0,1,0,0,12.18,2,1,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,1
21,126,922,24061,449,1,0,0,39,0,2.1,0,550,1,0.273,0.53,0.29,0,52,43.904761904761905,6.0,26.09652928416486,0,0,1,0,0,10.92,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0
17,191,591,16124,481,1,0,0,65,0,3.7,30,373,1,0.081,0.2,0.52,0,80,34.76470588235294,11.235294117647058,27.282571912013537,0,0,1,1,1,13.6,1,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,1
13,209,409,11322,468,1,0,0,51,0,6.9,16,175,1,0.338,0.34,0.62,0,94,31.46153846153846,16.076923076923077,27.682151589242054,0,0,1,1,1,12.22,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1
18,169,645,12440,534,1,0,0,28,0,4.6,11,843,1,0.253,0.32,0.59,0,54,35.833333333333336,9.38888888888889,19.286821705426355,0,0,0,0,1,9.72,2,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
32,44,1242,38037,527,1,0,0,20,0,6.2,28,72,0,0.299,0.37,0.58,0,58,38.8125,1.375,30.6256038647343,1,1,0,0,1,18.56,1,1,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
30,75,947,23587,541,1,0,0,49,0,1.0,9,1722,1,0.256,0.7,0.0,1,37,31.566666666666666,2.5,24.907074973600846,0,1,1,0,0,11.1,2,0,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
26,38,944,23049,383,1,0,0,37,0,3.8,0,676,1,0.079,0.19,0.7,0,88,36.30769230769231,1.4615384615384615,24.416313559322035,0,1,1,1,1,22.88,2,0,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,0
26,53,1179,37111,429,1,0,0,19,0,6.7,3,633,1,0.261,0.29,0.65,0,66,45.34615384615385,2.0384615384615383,31.476675148430875,0,1,0,0,1,17.16,2,0,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,0
32,42,978,30148,527,1,0,0,29,0,4.8,35,482,1,0.189,0.84,0.0,0,58,30.5625,1.3125,30.826175869120654,0,1,0,0,0,18.56,0,2,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,1
22,43,642,15118,417,1,0,0,31,0,5.0,13,659,1,0.43,0.46,0.49,0,70,29.181818181818183,1.9545454545454546,23.54828660436137,0,0,1,0,0,15.4,0,1,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,0
32,71,1068,32808,574,1,0,0,57,0,7.0,43,1485,1,0.15,0.62,0.27,0,70,33.375,2.21875,30.719101123595507,0,1,1,0,0,22.4,0,2,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1
28,112,1002,17900,583,1,0,0,59,1,6.7,33,701,0,0.225,0.35,0.48,2,57,35.785714285714285,4.0,17.864271457085827,0,1,1,0,0,15.96,2,2,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,1
5,105,153,3357,224,1,0,0,21,0,1.0,3,1461,1,0.285,0.3,0.55,3,82,30.6,21.0,21.941176470588236,0,0,0,1,1,4.1,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0
18,155,787,20836,439,1,0,0,36,0,6.0,25,265,1,0.243,0.5,0.15,0,74,43.72222222222222,8.61111111111111,26.475222363405337,0,0,1,1,0,13.32,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
4,164,188,4071,291,1,0,0,25,0,4.5,38,3006,1,0.066,0.65,0.23,4,57,47.0,41.0,21.654255319148938,0,0,0,0,0,2.28,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
23,136,595,15375,565,1,0,0,35,0,5.5,0,1458,1,0.143,0.7,0.27,1,75,25.869565217391305,5.913043478260869,25.840336134453782,0,0,1,1,0,17.25,2,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
40,64,1401,31633,607,1,0,0,27,0,6.3,3,928,1,0.206,0.75,0.18,0,69,35.025,1.6,22.578872234118485,0,1,0,0,0,27.6,0,0,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,1
32,32,1215,27799,482,1,0,0,16,0,4.7,0,1245,1,0.055,0.57,0.37,3,74,37.96875,1.0,22.879835390946504,0,1,0,1,0,23.68,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
29,49,816,16561,509,1,0,0,63,1,7.6,38,917,1,0.267,0.68,0.28,0,46,28.137931034482758,1.6896551724137931,20.295343137254903,0,1,1,0,0,13.34,1,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
18,131,660,17326,428,1,0,0,39,0,2.2,36,994,1,0.33,0.55,0.38,0,65,36.666666666666664,7.277777777777778,26.25151515151515,0,0,1,0,0,11.7,2,2,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,1
23,58,543,12671,404,1,0,0,22,0,1.0,7,581,0,0.386,0.19,0.6,0,77,23.608695652173914,2.5217391304347827,23.335174953959484,0,0,0,1,1,17.71,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
26,96,1135,29476,516,1,0,0,68,0,4.6,34,988,1,0.099,0.26,0.63,1,87,43.65384615384615,3.6923076923076925,25.970044052863436,0,1,1,1,1,22.62,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
30,102,965,22724,522,1,0,0,19,0,4.1,0,2274,1,0.131,0.74,0.03,0,100,32.166666666666664,3.4,23.54818652849741,0,1,0,1,0,30.0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0
28,136,973,21492,561,0,0,0,22,0,4.1,23,250,1,0.204,0.52,0.27,2,50,34.75,4.857142857142857,22.088386433710173,0,1,0,0,0,14.0,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
23,101,1017,27612,452,0,0,0,19,0,3.5,2,341,1,0.188,0.65,0.13,3,85,44.21739130434783,4.391304347826087,27.150442477876105,0,0,0,1,0,19.55,1,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0
6,147,161,4808,251,0,0,0,21,0,7.9,8,384,0,0.333,0.22,0.7,1,78,26.833333333333332,24.5,29.86335403726708,0,0,0,1,1,4.68,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
35,73,1658,46389,611,0,0,0,25,0,4.2,40,466,1,0.211,0.4,0.48,0,56,47.371428571428574,2.085714285714286,27.978890229191798,0,1,0,0,0,19.6,2,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
13,214,491,14504,514,0,0,0,32,0,5.2,0,662,1,0.231,0.31,0.53,1,45,37.76923076923077,16.46153846153846,29.539714867617107,0,0,1,0,1,5.85,2,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0
